date,return,gross_return,turnover,n_selected,cum_return
2023-07-31,-0.052822853803169055,-0.051751665243478406,0.1785314266151081,30,1.5238523392540866
2023-08-31,0.015809860193580827,0.018613786064228286,0.4673209784412434,29,1.5479442316933547
2023-09-28,-0.01701557938178204,-0.01671776939195763,0.04963499830406846,30,1.5216050637404048
2023-10-31,-0.010196755598285452,-0.008503928094550391,0.28213791728917686,30,1.5060896287883303
2023-11-30,-0.010275526756419712,-0.009856407292389388,0.06985324400505397,30,1.4906137645101496
2023-12-29,0.02697443311641137,0.027585576352573995,0.10185720602710409,30,1.5308222258033308
2024-01-31,0.055608608636857126,0.05629480693747962,0.11436638343708239,30,1.615949119850631
2024-02-29,0.006321982698412449,0.00705564830572041,0.12227760121799361,30,1.6261651222278415
2024-03-29,0.028140944556253714,0.029808421205418306,0.27791277486076543,30,1.6719269447717686
2024-04-30,0.006397414574039728,0.010092423929141437,0.6158348925169516,30,1.6826229545749813
2024-05-31,-0.014285561865665172,-0.013908861981865367,0.06278331396663431,30,1.658585740260812
2024-06-28,0.043202884819479065,0.04360383111806629,0.06682438309787081,30,1.7302414289605301
2024-07-31,-0.020647489349119114,-0.019904468040771263,0.1238368847246418,30,1.694516287484663
2024-08-30,0.2147256840269188,0.21642680635560296,0.28352038811402536,30,2.058372456409562
2024-09-30,-0.039957684257741044,-0.037753018669146904,0.36744426476569053,29,1.9761246597115179
2024-10-31,0.04082623785871688,0.04316886583653467,0.3904379963029655,29,2.0568023951073764
2024-11-29,0.030182090878772966,0.031102626023235755,0.1534225240771313,28,2.118880991916185
2024-12-31,-0.042208009046236464,-0.04116993343366935,0.173012602094519,29,2.029447243841488
2025-01-27,0.0002486866543670561,0.0005386132232854367,0.048321094819730084,29,2.0299519402867734
2025-02-28,-0.010927409739184603,-0.010869159186383003,0.009708425466933564,29,2.007769823684407
2025-03-31,-0.00922555792493787,-0.008468131244462577,0.12623778007921552,29,1.9892470268760643
2025-04-30,0.04163952956764586,0.0464360243712717,0.7994158006043066,30,2.072078337269022
2025-05-30,0.04121523902213756,0.041486535570149724,0.04521609133536053,29,2.157479541212158
2025-06-30,-0.0011605358938364735,-0.0007406841317493084,0.06997529368119415,29,2.1549757087643635
2025-07-31,0.0004678920014516948,0.0008793469430407412,0.0685758235981744,28,2.155984004661817
2025-08-29,-0.040644134700790355,-0.03880914766048522,0.3058311733841892,30,2.0683559003635925
2025-09-30,0.030297779013080076,0.03214780504370188,0.30833767177030014,30,2.131022490353209
2025-10-31,0.020929077123986006,0.02217057235483544,0.2069158718082384,30,2.17562282440676
2025-11-28,0.019244917324977726,0.019861586293914053,0.10277816148938815,30,2.2174925057928028
2025-12-31,-0.022634041092339956,-0.021960950163666223,0.11218182144562203,29,2.1673016892947325
2026-01-30,0.004513393829182098,0.005667395482515654,0.19233360888892592,29,2.1770835753651716
2026-02-27,-0.033328663462272985,-0.03268188815695797,0.10779588421916944,29,2.1045242895525837
2026-03-31,0.0043102889237308754,0.006168797760190577,0.3097514727432836,29,2.113595397287565
2026-04-30,-0.0453465655120045,-0.04188788456194185,0.5764468250104415,29,2.0177511051385935
